"DNNumber","Date","FieldDetermination","Location","Description","Latitude","Longitude"
6979,2015-04-30,"Eucalyptus websteriana","New mining access track in area north of Newman Rock, Western Australia.","Bushy mallee to 4 metres tall. Bark minniritchi. Leaves dull, blue-green. Waxiness variable here, mostly weakly or not glaucous like this. Locally very common, growing on broad rise of outcropping stone with red loam, with some Eucalyptus sp. Fraser Range. PERTH Photos",-32.0038888888889,123.147777777778
6980,2015-04-30,"Eucalyptus websteriana","New mining access track in area north of Newman Rock, Western Australia.","Bushy mallee to 4 metres tall. Bark minniritchi. Leaves dull, blue-green. Waxiness variable here, this one with moderately waxy features. Locally very common, growing on broad rise of outcropping stone with red loam, with some Eucalyptus sp. Fraser Range. PERTH Seed",-32.0038888888889,123.147777777778
6981,2015-04-30,"Eucalyptus horistes","Eyre Highway, between Norseman and Fraser Range, Western Australia.","Trees and mallees to 8 metres tall. Bark rough for 1 to 2 metres. Leaves glossy, green. Growing on low rise in depression around salt lake with Eucalyptus eremophila and E. spreta. PERTH",-32.0730555555556,122.585555555556
6982,2015-04-30,"Eucalyptus horistes","Eyre Highway, between Norseman and Fraser Range, Western Australia.","Juveniles from seedling in road verge. Leaves rounded, greyish, waxy. Growing on low rise in depression around salt lake with Eucalyptus eremophila and E. spreta. PERTH",-32.0730555555556,122.585555555556
6983,2015-04-30,"Eucalyptus tortilis","Ca. 10 km north from Eyre Highway on Heartbreak Ridge track, Western Australia.","Regrowth mallets 5 metres tall. Bark smooth throughout, shiny, coppery-bronze. Leaves glossy, green. Growing in minor creek with Eucalyptus planipes, E. salmonophloia, E. loxophleba subsp. lissophloia and E. urna. PERTH",-31.9788888888889,122.402222222222
6984,2015-04-30,"Eucalyptus grossa","Ca. 12 km north from Eyre Highway on Heartbreak Ridge track, Western Australia.","Effuse mallee, to 2.5 metres tall. Leaves thick, glossy, dark green. First seen of this species coming from the south. Small patch growing on red clay-loam with Eucalyptus ravida (greyish-leaved form), E. celastroides subsp. celastroides and E. salmonophloia. PERTH",-31.9638888888889,122.406388888889
6985,2015-05-01,"Eucalyptus horistes","Ca. 30 km north of Eyre Highway on Heartbreak Ridge track, south of Woodline Hills, Western Australia.","Large mallees (some tree-like) to 14 metres tall. Bark rough for 1-3 metres, fibrous-flakey, grey, smooth pale tan above. Locally dominant in open mallee, growing on pale yellow sandhills with Callitris. PERTH Seed Photos",-31.8161111111111,122.421944444444
6986,2015-05-01,"Eucalyptus horistes","Ca. 30 km north of Eyre Highway on Heartbreak Ridge track, south of Woodline Hills, Western Australia.","Juveniles from lignotuber. Juvenile leaves rounded to ovate, smallish, grey, glaucous. Locally dominant in open mallee, growing on pale yellow sandhills with Callitris. PERTH",-31.8161111111111,122.421944444444
6987,2015-05-01,"Eucalyptus stricklandii","Woodline Hills, Western Australia.","Tree to 12 metres tall. Bark variably rough at base, mostly smooth to up to 2 metres. Branchlets waxy. Locally common on rocky hills, growing with Eucalyptus salmonophloia, E. lesouefii, E. celastroides subsp. celastroides and E. loxophleba subsp. lissophloia. PERTH Photos",-31.7355555555556,122.451111111111
6988,2015-05-01,"Eucalyptus salubris","North of Woodline Hills, Western Australia.","Trees to 15 metres tall. Bark smooth throughout, shiny, bronze-orange. Pure stand forming open woodland on red clay, with some Eucalyptus salmonophloia and E. celastroides subsp. celastroides . Photo specimen only.",-31.6952777777778,122.494444444444
6989,2015-05-01,"Eucalyptus stricklandii","Southern bluff of 'Coffin Hill', Western Australia.","Tree to 12 metres tall.  Large stand of thousands of trees, on steep south-facing slopes and gullies of high bluff, in mostly pure stand with some Eucalyptus planipes, E. celastroides subsp. celastroides and E. longissima on rocky red loam. (Eucalyptus oleosa nearby on red loam near the summit.) Photo specimen only.",-31.6555555555556,122.544166666667
6990,2015-05-01,"Eucalyptus transcontinentalis","Coffin Hill to Madoonia Downs track, Western Australia.","Tree to 18 metres tall. Bark smooth throughout, pale grey and pale pink-tan. Leaves dull, blue-green. On flat of pale red loam, growing with Eucalyptus lesouefii and E. gracilis. Photo specimen only.",-31.6247222222222,122.503333333333
6991,2015-05-01,"Eucalyptus platycorys","Eastern edge of salt lake crossing on Coffin Hill to Madoonia Downs track, Western Australia.","Long unburnt mallees to 12 metres tall. Bark rough for 3-8 metres, thick, fibrous, dark grey. Leaves glossy, dark green. Growing on orange sand on east side of salt lake with Eucalyptus horistes and E. salubris. PERTH Photos",-31.61,122.436388888889
6992,2015-05-01,"Eucalyptus horistes","Eastern edge of salt lake crossing on track, Western Australia.","Long unburnt malles to 12 metres tall, some tree-like. Bark rough for 1 to 6 metres, fibrous-flaky, grey, smooth pale tan to cream above. Growing on orange sand on east side of salt lake with Eucalyptus platycorys and E. salubris. PERTH",-31.61,122.436388888889
6993,2015-05-01,"Eucalyptus kruseana","4.5 km west of Binyarinyinna Rock, Western Australia.","Mallee to 5 metres tall. Bark rough on lower stems. All parts glaucous. Flowers yellow. Scattered plants, growing over outcropping flat granite in red gritty loam in dense Acacia shrubland with Eucalyptus loxophleba subsp. lissophloia and a few E. x brachyphylla. PERTH Seed Photos",-31.57,122.05
6994,2015-05-01,"Eucalyptus sp. Southern smooth-bark","Widgiemooltha to Cave Hill Road, Western Australia.","Mallee to 6 metres tall. Bark smooth throughout, slightly glossy, pale tan to cream. Leaves glossy, green. Pure stand growing on flat of orange sand, adjacent is Eucalyptus yilgarnensis and E. transcontinentalis. AD PERTH Photos",-31.5430555555556,121.53
6995,2015-05-02,"Eucalyptus sp. Southern smooth-bark","Coolgardie North Road, ca. 25 km north of Coolgardie, Western Australia.","Large mallees and single-stemmed trees, but all lignotuberous, to 9 metres tall. Bark smooth throughout, pale pastel tan-cream. Leaves glossy, light green. More or less pure stand growing on low red sandhills adjacent to salt lake with some Eucalyptus planipes and E. yilgarnensis on edge of stand. PERTH Photos",-30.7366666666667,121.099722222222
6996,2015-05-02,"Eucalyptus planipes","Summit ridge of Mt. Burges, north of Coolgardie, Western Australia.","Tree-like mallees to 7 metres tall. Bark variable, completely smooth to rough to 1 metre up. Leaves very glossy green. No glaucousness. Growing on very rocky ridge in Acacia shrubland with Eucalyptus longissima. PERTH Seed",-30.8355555555556,121.092777777778
6997,2015-05-02,"Eucalyptus aff. oleosa","Transcontinental Railway access track, between Stewart and Mt. Burges, Western Australia.","Mallee to 6 metres tall. Bark rough for 1 to 2 metres, moderately fissured, grey (but not tightly held like Eucalyptus kochii). Leaves fine, glossy green. Common here, growing on red loam flat with E. salubris, E. yilgarnensis, E. melanoxylon and E. salmonophloia. PERTH Seed",-30.885,120.964722222222
6998,2015-05-02,"Eucalyptus aff. oleosa","Transcontinental Railway access track, between Stewart and Mt. Burges, Western Australia.","Mallee to 8 metres tall.  Common here, growing on red loam flat with E. salubris, E. yilgarnensis, E. melanoxylon and E. salmonophloia. PERTH",-30.8847222222222,120.963333333333
6999,2015-05-02,"Eucalyptus aspratilis","17 km west Transcontinental Railway access track from Steward Siding, Western Australia.","Mallee 4 metres tall. Bark rough for 2 metres, dark grey. Leaves glossy, dark green. Scattered on pale yellow sand over sandstone, on rise with Eucalyptus leptopoda subsp. leptopoda. AD PERTH Seed",-30.8558333333333,120.684166666667
7000,2015-05-02,"Eucalyptus virella ms","3.4 km north of Transcontinental Railway access track towards Walleroo Rock, Western Australia.","Mallee to 4 metres tall. Bark rough for ca. 1 metre. Leaves glossy green. Common here, growing on pale red loamy flat with Eucalyptus tenera, E. salmonophloia, E. yilgarnensis and E. loxophleba subsp. lissophloia. PERTH",-30.8369444444444,120.509166666667
7001,2015-05-02,"Eucalyptus aspratilis","Walleroo Rock camping area, Western Australia.","Mallee 3 metres tall (regrowth after fire). Bark rough on lower stems, smooth and bronze-grey above. Small stand growing along minor creek on south side of massive granite outcrop with Eucalyptus loxophleba subsp. lissophloia. PERTH",-30.8066666666667,120.491666666667
7002,2015-05-02,"Eucalyptus urna","Walleroo Rock to Jaudi Station Homestead track, Western Australia.","Mallet to 9 metres tall. Bark smooth throughout. Leaves glossy, dark green.  On pale red loam flat with Eucalyptus distuberosa, E. loxophleba subsp. lissophloia, E. yilgarnensis and E. virella ms. (Eucalyptus flocktoniae subsp. flocktoniae nearby on sandier sites.) PERTH",-30.8125,120.486944444444
7003,2015-05-02,"Eucalyptus comitae-vallis","Walleroo Rock to Jaudi Station Homestead track, Western Australia.","Mallee to 4 metres tall, somewhat sprawling. Bark rough for ca. 1 metre. Leaves glossy green. Dominant here on pale orange sand with Eucalyptus flocktoniae subsp. flocktoniae, E. distuberosa and E. sp. Southern smooth-bark. PERTH",-30.8147222222222,120.389166666667
7004,2015-05-02,"Eucalyptus flocktoniae subsp. flocktoniae","Walleroo Rock to Jaudi Station Homestead track, Western Australia.","Mallee to 8 metres tall. Bark variable, rough to 1 metre on some (but loose and more or less ribbony), completely smooth on others. Leaves glossy, dark green. Growing on pale orange sand with Eucalyptus comitae-vallis, E. distuberosa and E. sp. Southern smooth-bark. PERTH",-30.8147222222222,120.389166666667
7005,2015-05-02,"Eucalyptus sp. Southern smooth-bark","Ca. 12 km west of Walleroo Rock, Western Australia.","Mallee to 7 metres tall. Bark smooth throughout, pale tan. Leaves glossy, green. Co-dominant with Eucalyptus comitae-vallis, growing on plain of orange sand with Triodia understorey and some E. yilgarnensis. PERTH",-30.815,120.360555555556
7006,2015-05-02,"Eucalyptus ceratocorys","Haul road north-east of Jaudi Station Homestead, Western Australia.","Mallees to 3 metres tall, burnt in last year. This seedling one of many here, dull, blue-green, thick leaves. Growing on pale yellow sand on broad rise in low open mallee with Eucalyptus rigidula and E. leptopoda subsp. leptopoda. PERTH",-30.7627777777778,120.278611111111
7007,2015-05-03,"Eucalyptus salicola","Koolyanobbing - Southern Cross Road, eastern margin of Lake Deborah East, Western Australia.","Trees to 14 metres tall, almost all single-stemmed, but a few with possible lignotubers. Bark more or less mooth throughout, generally darker and more stripy than Eucalyptus horistes ssp. smooth bark. Growing on pale red sandy loam adjacent to  large salt lake in pure open woodland. AD PERTH Photos",-30.9613888888889,119.4875
7008,2015-05-03,"Eucalyptus salicola","Koolyanobbing - Southern Cross Road, eastern margin of Lake Deborah East, Western Australia.","Juveniles from stem at 1.2 metres. Leaves ovate, smaller and more crowded than Eucalyptus sp. Southern smooth-bark, and more glandular. Grey and waxy. Growing on pale red sandy loam adjacent to  large salt lake in pure open woodland. AD PERTH Photos",-30.9613888888889,119.4875
7009,2015-05-03,"Eucalyptus salicola","Goldfields Road, Hines Hill, Western Australia.","Tree to 12 metres tall, none with visible lignotubers. Bark smooth throughout, orange to pale grey-cream. Leaves glossy green. Dominant here, growing on sand and kopi on south-east edge of salt lake with some Eucalyptus melanoxylon. PERTH Photos",-31.5297222222222,118.080277777778
7046,2016-01-17,"Eucalyptus alpina","Mt William summit, Grampians National Park, Victoria.","Mallee 1 to 6 metres tall. Buds and fruits somewhat variable here, definitely coarser than Eucalyptus baxteri. AD, MEL Seeds + photos",-37.2947222222222,142.603611111111
7047,2016-01-17,"Eucalyptus pauciflora subsp. parvifructa","Mt William summit, Grampians National Park, Victoria.","Multi-stemmed trees to 7 metres tall. Branchlets variably pruinose. Growing on plateau, in a stand of about 50 plants, with Eucalyptus alpina. AD, MEL Seeds + photos",-37.2952777777778,142.6025
7048,2016-01-17,"Eucalyptus serraensis","The Pinnacle, Grampians National Park, Victoria.","Poor-formed tree, 2 to 7 metres tall. Dominant on sandstone outcrops, on ridge and plateau. On less rocky sites nearby is Eucalyptus alaticaulis and E. obliqua. Photo specimen only",-37.16,142.515277777778
7212,2016-05-23,"Eucalyptus grandis","'Giant Rose Gum', Rose Gums Wilderness Retreat, Butchers Creek, Queensland.","Laser height: 42.0 metres to broken top. Crown spread: 24.0 metres average. Trunk circumference at breast height: 6.70 metres.  In rainforest with Syncarpia.  Big Tree Record only + photos",-17.3133333333333,145.705277777778
7216,2016-08-06,"Eucalyptus moluccana","State Flora Nursery car park, Belair National Park, South Australia.","Laser height: 32.0 metres. Crown spread: 21.5 metres average. Trunk circumference at breast height: 3.15 metres.  Big Tree Record only + photos",-35.0075,138.648611111111
7217,2016-08-07,"Eucalyptus camaldulensis subsp. camaldulensis","Maidment Rd, 100 m from Bull Creek Rd, near Ashbourne, South Australia.","Laser height: 26.0 metres. Crown spread: 28.0 metres average. Trunk circumference at breast height: 9.45 metres.  Big Tree Record only + photos",-35.3022222222222,138.753333333333
7218,2016-08-31,"Eucalyptus gomphocephala","'Grand', Tuart Forest National Park, Western Australia.","Laser height: 46.0 metres. Crown spread: 38.5 metres average. Trunk circumference at breast height: 7.75 metres.  Big Tree Record only + photos",-33.6263888888889,115.451111111111
